playerID,batting_G,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_SB,batting_CS,batting_BB,batting_SO,batting_IBB,batting_HBP,batting_SH,batting_SF,batting_GIDP,batting_1B,batting_TB,batting_PA,batting_OBP,batting_AVG,batting_SLG,batting_OPS,batting_SBP,batting_BAbip,batting_ISO,batting_PowerSpeedNumber,batting_ABPerHR,batting_ABPerK
aaronha01,17,69,11,25,4,1,6,16,0,0.0,5,13,0.0,0.0,0.0,0.0,2.0,14,49,74.0,1.1902907993008105,1.0833333333333333,2.335978835978836,3.5262696352796463,0.0,1.049624060150376,1.2526455026455026,0.0,14.0,23.166666666666668
aaronto01,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abadfe01,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abbated01,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
abbotje01,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abbotku01,16,32,0,7,2,0,0,0,0,0.0,1,9,0.0,0.0,0.0,0.0,1.0,5,9,33.0,0.9583333333333333,0.875,1.125,2.083333333333333,0.0,1.15,0.25,0.0,0.0,13.166666666666666
abreubo01,20,67,9,19,6,0,1,9,2,1.0,12,15,3.0,0.0,0.0,0.0,0.0,12,28,79.0,2.066208976959484,1.6488888888888888,2.2844444444444445,4.350653421403928,2.0,2.4481923305452717,0.6355555555555555,1.0,15.0,17.125
abstebi01,7,26,3,6,2,0,0,2,1,0.0,3,9,0.0,0.0,0.0,0.0,0.0,4,8,29.0,0.3103448275862069,0.23076923076923078,0.3076923076923077,0.6180371352785146,1.0,0.35294117647058826,0.07692307692307693,0.0,0.0,2.888888888888889
aceveal01,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adairje01,5,16,0,2,0,0,0,1,1,0.0,0,3,0.0,0.0,0.0,1.0,0.0,2,2,17.0,0.11764705882352941,0.125,0.125,0.2426470588235294,1.0,0.14285714285714285,0.0,0.0,0.0,5.333333333333333
adamsba01,4,9,0,0,0,0,0,0,0,0.0,1,1,0.0,0.0,2.0,0.0,0.0,0,0,10.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,9.0
adamsma01,26,93,10,21,3,0,4,11,0,0.0,8,24,2.0,1.0,0.0,0.0,2.0,14,36,102.0,1.5089826839826839,1.1516480595427963,2.0364167995746945,3.5453994835573783,0.0,1.294017094017094,0.884768740031898,0.0,40.0,23.92063492063492
adamsmi03,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adamssp01,8,25,0,4,0,0,0,1,0,0.0,0,5,0.0,0.0,0.0,1.0,0.0,4,4,26.0,0.38636363636363635,0.39285714285714285,0.39285714285714285,0.7792207792207793,0.0,0.5,0.0,0.0,0.0,9.25
adamssp02,4,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adcocjo01,9,28,2,7,0,0,0,2,0,0.0,1,5,0.0,0.0,0.0,0.0,2.0,7,7,29.0,0.5571428571428572,0.5076923076923077,0.5076923076923077,1.064835164835165,0.0,0.6307692307692307,0.0,0.0,0.0,11.833333333333332
affelje01,30,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agbaybe01,22,67,6,20,6,0,1,7,1,1.0,14,14,0.0,0.0,1.0,0.0,0.0,13,29,81.0,2.0561327561327563,1.406909430438842,2.0023342670401494,4.058467023172906,0.5,1.7618156353450471,0.5954248366013072,0.0,15.0,14.833333333333334
ageeto01,8,32,5,8,1,0,3,5,3,0.0,4,10,1.0,0.0,0.0,0.0,1.0,4,18,36.0,0.6875,0.5238095238095238,1.1904761904761905,1.8779761904761905,2.0,0.5952380952380952,0.6666666666666666,3.0,25.0,6.4
agnewsa01,4,9,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aguaylu01,2,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aguilri01,8,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aikenwi01,12,40,5,15,0,1,4,10,0,0.0,9,11,0.0,0.0,0.0,0.0,0.0,10,29,49.0,1.402097902097902,1.096969696969697,1.796969696969697,3.199067599067599,0.0,1.3285714285714285,0.7,0.0,5.0,18.0
alberha01,3,10,0,2,1,0,0,2,0,0.0,0,2,0.0,0.0,0.0,1.0,0.0,1,3,11.0,0.18181818181818182,0.2,0.3,0.4818181818181818,0.0,0.2222222222222222,0.1,0.0,0.0,5.0
albural01,10,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aldremi01,8,11,0,1,0,0,0,1,0,0.0,0,2,0.0,0.0,0.0,1.0,1.0,1,1,12.0,0.09090909090909091,0.1,0.1,0.19090909090909092,0.0,0.1111111111111111,0.0,0.0,0.0,5.0
aldrivi01,4,9,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alexama01,2,0,1,0,0,0,0,0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alexama02,5,5,2,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
alexape01,7,13,1,1,0,0,0,1,0,0.0,0,3,0.0,0.0,3.0,0.0,0.0,1,1,13.0,0.2,0.2,0.2,0.4,0.0,0.25,0.0,0.0,0.0,8.5
alfonan01,11,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alfoned01,28,117,18,35,12,1,4,22,0,1.0,11,20,1.0,2.0,1.0,0.0,0.0,18,61,130.0,2.2723747775235186,1.8667133520074697,3.319600062247121,5.591974839770639,0.0,1.9114973262032084,1.4528867102396514,0.0,23.333333333333332,59.2
alicelu01,12,30,2,8,3,0,1,1,1,2.0,5,7,0.0,0.0,0.0,0.0,1.0,4,14,35.0,1.1166666666666667,0.7818181818181817,1.3636363636363638,2.4803030303030305,1.0,1.0,0.5818181818181818,1.0,10.0,15.75
allenco01,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allendi01,3,9,1,2,0,0,0,0,0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,2,2,12.0,0.4166666666666667,0.2222222222222222,0.2222222222222222,0.6388888888888888,0.0,0.2857142857142857,0.0,0.0,0.0,4.5
allenjo02,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alleyge01,10,27,2,1,0,0,0,0,0,0.0,2,5,0.0,1.0,1.0,0.0,0.0,1,1,30.0,1.017156862745098,0.5,0.5,1.517156862745098,0.0,0.5,0.0,0.0,0.0,8.833333333333332
allisbo01,10,26,3,2,1,0,1,3,1,0.0,3,10,0.0,0.0,0.0,1.0,0.0,0,6,30.0,0.5555555555555556,0.125,0.375,0.9305555555555556,1.0,0.16666666666666666,0.25,1.0,16.0,3.7777777777777777
alomaro01,58,230,32,72,17,1,4,33,20,2.0,27,32,3.0,0.0,3.0,3.0,9.0,50,103,260.0,4.167007711872779,3.4289855099358397,4.9363904841512865,9.103398196024067,5.666666666666667,3.7681664563058423,1.5074049742154467,2.857142857142857,52.0,95.95
alomasa01,2,1,0,0,0,0,0,0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alomasa02,49,173,17,37,9,1,5,28,0,1.0,7,26,1.0,1.0,1.0,1.0,6.0,22,63,182.0,2.3400131176872665,2.0170673624620994,3.3988334034386667,5.738846521125933,0.0,2.212991452991453,1.3817660409765673,0.0,48.5,82.58333333333333
aloufe01,8,27,2,7,1,1,0,1,0,0.0,1,4,0.0,0.0,1.0,0.0,1.0,5,10,28.0,0.2962962962962963,0.2692307692307692,0.38461538461538464,0.6809116809116809,0.0,0.3181818181818182,0.11538461538461539,0.0,0.0,6.5
alouje01,13,27,0,6,1,0,0,4,0,0.0,0,2,0.0,0.0,0.0,1.0,0.0,5,7,28.0,1.4833333333333334,1.4912280701754386,1.543859649122807,3.0271929824561403,0.0,1.55,0.05263157894736842,0.0,0.0,7.0
alouma01,21,69,5,16,6,0,0,3,2,2.0,5,4,2.0,1.0,2.0,0.0,1.0,10,22,75.0,1.2477152477152478,1.005952380952381,1.3630952380952381,2.610810485810486,1.5,1.0990829346092503,0.3571428571428571,0.0,0.0,34.5
aloumo01,34,134,14,37,7,0,5,24,2,0.0,7,20,1.0,0.0,0.0,0.0,6.0,25,59,141.0,1.9591973886328726,1.7668924466338258,2.672557471264368,4.6317548598972405,2.0,1.9621847450794818,0.9056650246305419,1.5,23.833333333333336,68.33333333333334
altroni01,2,4,0,1,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,1,5.0,0.4,0.25,0.25,0.65,0.0,0.3333333333333333,0.0,0.0,0.0,4.0
altuvjo01,6,26,2,4,0,0,0,2,1,1.0,1,3,0.0,0.0,0.0,0.0,1.0,4,4,27.0,0.42391304347826086,0.38636363636363635,0.38636363636363635,0.8102766798418972,1.0,0.4833333333333333,0.0,0.0,0.0,15.0
alvarjo02,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alvarpe01,7,23,4,6,1,0,3,7,0,0.0,2,10,1.0,0.0,0.0,1.0,0.0,2,16,26.0,0.42105263157894735,0.35294117647058826,0.9411764705882353,1.3622291021671826,0.0,0.375,0.5882352941176471,0.0,5.666666666666667,6.833333333333334
alvarwi01,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alyeabr01,3,7,1,0,0,0,0,0,0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0,0,9.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,2.3333333333333335
amarari01,4,6,2,2,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,2,2,6.0,0.5,0.5,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,6.0
amaroru02,5,3,1,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
amesre01,4,2,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,2.0
amezaal01,2,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
amorosa01,12,31,4,5,0,0,1,4,0,0.0,6,8,1.0,1.0,0.0,0.0,0.0,4,8,38.0,0.6722689075630253,0.38596491228070173,0.6359649122807018,1.308233819843727,0.0,0.4952380952380952,0.25,0.0,12.0,7.75
anderbr01,19,80,16,24,4,0,6,12,3,1.0,10,16,0.0,1.0,0.0,1.0,0.0,14,46,92.0,1.509783798576902,1.1975350140056022,2.29624649859944,3.806030297176342,2.0,1.2158569500674763,1.0987114845938375,3.0,59.0,20.366666666666667
anderbr02,5,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
anderbr03,4,5,1,0,0,0,0,0,1,0.0,0,4,0.0,0.0,1.0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.25
anderbr04,3,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
anderda02,5,6,1,0,0,0,0,0,0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0,0,9.0,0.375,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,6.0
anderfr01,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anderga01,36,147,17,36,5,1,5,22,0,1.0,5,20,0.0,0.0,0.0,2.0,2.0,25,58,154.0,2.1023893869288606,1.8937304847715064,3.111392593474637,5.213781980403497,0.0,1.968490190994728,1.2176621087031303,0.0,64.5,33.65
anderji01,4,11,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,2.0,1,1,11.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.1,0.0,0.0,0.0,11.0
anderla02,9,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anderma02,15,25,3,6,3,0,0,1,0,0.0,1,3,0.0,1.0,0.0,0.0,0.0,3,9,27.0,1.0743589743589743,0.8076923076923077,1.3846153846153846,2.458974358974359,0.0,0.8666666666666667,0.5769230769230769,0.0,0.0,22.0
andinro01,6,12,3,5,1,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,4,6,12.0,1.3636363636363638,1.3636363636363638,2.3636363636363638,3.7272727272727275,0.0,1.4444444444444444,1.0,0.0,0.0,5.5
andreiv01,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
andremi01,9,17,2,4,0,0,0,1,0,0.0,1,2,0.0,0.0,3.0,0.0,0.0,4,4,18.0,0.5576923076923077,0.3076923076923077,0.3076923076923077,0.8653846153846154,0.0,0.3333333333333333,0.0,0.0,0.0,16.0
andruel01,39,162,19,42,4,0,0,6,9,4.0,12,24,0.0,0.0,1.0,1.0,3.0,38,46,175.0,2.595722364180782,2.1836746485428025,2.333898147904233,4.929620512085015,3.25,2.467182696530523,0.1502234993614304,0.0,0.0,53.47619047619048
andujjo01,6,6,1,1,1,0,0,0,0,0.0,0,3,0.0,0.0,2.0,0.0,1.0,0,2,6.0,0.25,0.25,0.5,0.75,0.0,0.3333333333333333,0.25,0.0,0.0,6.0
ankieri01,9,15,1,2,0,0,1,1,0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,1,5,17.0,0.2857142857142857,0.16666666666666666,0.4166666666666667,0.7023809523809523,0.0,0.14285714285714285,0.25,0.0,12.0,4.0
ansonca01,13,47,11,16,2,1,0,1,1,0.0,6,0,0.0,0.0,0.0,0.0,0.0,13,20,53.0,0.8242857142857143,0.6611721611721612,0.8241758241758241,1.6484615384615384,1.0,0.6611721611721612,0.163003663003663,0.0,0.0,0.0
anthoer01,2,1,0,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
antonjo02,2,3,0,0,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aokino01,14,41,7,8,0,0,0,3,1,0.0,5,3,0.0,1.0,0.0,1.0,2.0,8,8,48.0,1.0006868131868132,0.6774891774891775,0.6774891774891775,1.6781759906759905,1.0,0.7196969696969697,0.0,0.0,0.0,19.0
aparilu01,10,42,1,12,2,0,0,2,1,2.0,2,3,0.0,0.0,1.0,0.0,0.0,10,14,44.0,0.6071428571428572,0.5576923076923077,0.6586538461538461,1.2657967032967032,0.5,0.5978260869565217,0.10096153846153846,0.0,0.0,8.666666666666666
archech01,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archeji01,4,14,1,2,1,0,0,0,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,1,3,14.0,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.0,0.2857142857142857,0.09090909090909091,0.0,0.0,5.75
ariasal01,6,3,1,2,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2,2,3.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
ariasge01,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ariasjo01,20,12,5,5,2,0,0,1,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,3,7,12.0,1.5,1.5,1.8333333333333335,3.3333333333333335,0.0,2.1,0.3333333333333333,0.0,0.0,8.0
armasto01,12,40,2,10,3,0,0,3,0,0.0,1,9,0.0,0.0,0.0,0.0,1.0,7,13,41.0,0.875,0.837121212121212,1.081439393939394,1.9564393939393938,0.0,1.0285714285714285,0.24431818181818182,0.0,0.0,22.4
armbred01,10,7,1,1,0,0,0,1,0,0.0,2,5,0.0,0.0,2.0,1.0,0.0,1,1,10.0,0.8333333333333333,0.16666666666666666,0.16666666666666666,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,1.2
armstja01,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arnovmo01,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arredjo01,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arrieja01,3,5,0,0,0,0,0,0,1,0.0,0,5,0.0,1.0,0.0,0.0,0.0,0,0,6.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3.0
arroybr01,4,6,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
arroylu01,3,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ashburi01,4,17,0,3,1,0,0,1,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,2,4,17.0,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.4117647058823529,0.0,0.23076923076923078,0.058823529411764705,0.0,0.0,4.25
ashbyal01,11,40,3,5,1,0,2,5,0,0.0,4,1,1.0,0.0,0.0,0.0,1.0,2,12,44.0,0.5977272727272727,0.3665458937198067,0.873792270531401,1.4715195432586736,0.0,0.22023809523809523,0.5072463768115942,0.0,32.0,23.0
ashbyan01,6,6,0,0,0,0,0,0,0,0.0,0,5,0.0,0.0,2.0,0.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ashlebi01,3,2,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
asprobo01,3,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assenpa01,7,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
astacez01,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
astacpe01,5,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atherke01,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atkinga01,15,53,6,10,5,0,1,5,0,0.0,5,8,1.0,1.0,0.0,0.0,0.0,4,18,59.0,1.0644796380090498,0.7582417582417582,1.3736263736263736,2.4381060116354236,0.0,0.8166666666666667,0.6153846153846154,0.0,13.0,30.833333333333332
auerbri01,4,3,0,1,1,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,2,3.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0
aukerel01,3,6,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
aurilri01,25,98,17,22,6,0,6,18,0,0.0,7,22,0.0,1.0,3.0,1.0,0.0,10,46,107.0,1.3776182881446037,1.088095238095238,2.2714285714285714,3.6490468595731755,0.0,1.0833333333333333,1.1833333333333333,0.0,34.0,25.255555555555556
ausmubr01,35,106,12,26,5,0,3,7,1,0.0,9,29,3.0,1.0,2.0,1.0,5.0,18,40,117.0,2.5293650793650793,2.1012227538543327,3.385187400318979,5.914552479684058,1.0,2.5749015690192163,1.2839646464646464,0.0,35.0,26.125
averiea01,3,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
averyst01,15,19,1,4,1,0,0,1,0,0.0,0,9,0.0,0.0,0.0,1.0,0.0,3,5,20.0,1.1428571428571428,1.1428571428571428,1.3928571428571428,2.5357142857142856,0.0,1.5,0.25,0.0,0.0,10.25
avilaal01,34,110,6,16,2,0,3,7,0,0.0,11,43,0.0,1.0,0.0,0.0,0.0,11,27,122.0,1.8656307435254802,1.2784126984126984,2.030357142857143,3.895987886382623,0.0,1.9333333333333333,0.7519444444444444,0.0,53.0,20.98015873015873
avilabo01,4,15,1,2,0,0,0,0,0,0.0,2,1,0.0,0.0,1.0,0.0,0.0,2,2,17.0,0.23529411764705882,0.13333333333333333,0.13333333333333333,0.3686274509803922,0.0,0.14285714285714285,0.0,0.0,0.0,15.0
avilalu01,6,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
avilera01,2,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
axforjo01,12,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ayalabe01,6,7,2,3,0,0,1,4,0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,2,6,9.0,1.4285714285714286,1.3333333333333333,1.8333333333333335,3.261904761904762,0.0,1.2,0.5,0.0,6.0,0.0
ayalalu01,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aybarer01,17,61,4,16,3,1,0,4,4,0.0,1,5,0.0,0.0,4.0,0.0,2.0,12,21,62.0,1.215007215007215,1.1792929292929293,1.5929292929292929,2.8079365079365077,2.0,1.2881578947368422,0.4136363636363636,0.0,0.0,51.0
aybarma01,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aybarwi01,17,40,5,13,3,0,2,7,0,0.0,1,8,0.0,0.0,1.0,1.0,0.0,8,22,42.0,1.237719298245614,1.1104465709728868,1.7364433811802233,2.974162679425837,0.0,1.311904761904762,0.6259968102073366,0.0,9.5,18.833333333333332
backebr01,8,11,0,0,0,0,0,0,0,0.0,0,5,0.0,0.0,1.0,0.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667
backmwa01,22,68,12,18,2,0,0,5,4,1.0,8,14,1.0,0.0,3.0,0.0,0.0,16,20,76.0,1.3162525879917184,0.9870129870129869,1.1753246753246753,2.491577263316394,3.5,1.2720588235294117,0.18831168831168832,0.0,0.0,20.983333333333334
baergca01,15,65,6,19,3,0,1,9,0,0.0,3,5,0.0,1.0,0.0,0.0,1.0,15,25,69.0,1.0,0.878021978021978,1.1463736263736264,2.1463736263736264,0.0,0.9362637362637363,0.2683516483516484,0.0,25.0,48.333333333333336
baezja01,6,15,1,5,0,0,1,3,2,0.0,0,4,0.0,0.0,0.0,0.0,0.0,4,8,15.0,0.9,0.9,1.5,2.4000000000000004,2.0,0.9166666666666666,0.6,1.0,5.0,2.5
baezpe01,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bagbyji01,2,6,1,2,0,0,1,3,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,5,6.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.0,0.2,0.5,0.0,6.0,0.0
